Date,CAN_05BB001
3/17/06,313.9468071
3/18/06,313.5936531
3/19/06,307.5901683
3/20/06,307.2370143
3/21/06,307.9433224
3/22/06,307.5901683
3/23/06,309.3559051
3/24/06,305.1181571
3/25/06,302.2929918
3/26/06,301.9398377
3/27/06,297.3489357
3/28/06,295.5831989
3/29/06,298.7615183
3/30/06,297.7020897
3/31/06,297.3489357
4/1/06,300.174101
4/2/06,300.174101
4/3/06,298.0552102
4/4/06,297.7020897
4/5/06,296.2895071
4/6/06,300.174101
4/7/06,305.1181571
4/8/06,325.2474684
4/9/06,339.7264491
4/10/06,327.3663592
4/11/06,328.4257878
4/12/06,330.1915245
4/13/06,329.4852164
4/14/06,328.0726337
4/15/06,335.4887011
4/16/06,335.4887011
4/17/06,335.4887011
4/18/06,356.6774746
4/19/06,413.1808146
4/20/06,483.8100148
4/21/06,582.6909019
4/22/06,504.9987884
4/23/06,512.0617017
4/24/06,550.9077753
4/25/06,603.8796754
4/26/06,670.9774022
4/27/06,653.3201021
4/28/06,667.4459287
4/29/06,812.2358026
4/30/06,844.0189293
5/1/06,844.0189293
5/2/06,808.7043292
5/3/06,734.5436555
5/4/06,695.6976492
5/5/06,745.1380759
5/6/06,861.6762293
5/7/06,889.9279498
5/8/06,854.6133497
5/9/06,805.1728557
5/10/06,780.452676
5/11/06,780.452676
5/12/06,840.4874558
5/13/06,879.3335294
5/14/06,861.6762293
5/15/06,953.4942031
5/16/06,1366.675051
5/17/06,2309.574901
5/18/06,3602.089212
5/19/06,4802.785616
5/20/06,5120.617017
5/21/06,5932.852819
5/22/06,5791.594419
5/23/06,5650.336018
5/24/06,5932.852819
5/25/06,5650.336018
5/26/06,5049.987816
5/27/06,4343.695814
5/28/06,3672.718412
5/29/06,3199.502717
5/30/06,2952.300516
5/31/06,2761.601621
6/1/06,2902.860022
6/2/06,3489.082599
6/3/06,4025.864413
6/4/06,4131.808213
6/5/06,3884.606013
6/6/06,3778.662212
6/7/06,3566.774612
6/8/06,3778.662212
6/9/06,4096.493613
6/10/06,4379.010414
6/11/06,4096.493613
6/12/06,3778.662212
6/13/06,3566.774612
6/14/06,4096.493613
6/15/06,4873.414816
6/16/06,5897.538219
6/17/06,5509.077618
6/18/06,4661.527215
6/19/06,3955.235213
6/20/06,3602.089212
6/21/06,3369.012905
6/22/06,3097.090322
6/23/06,2902.860022
6/24/06,2747.475997
6/25/06,2743.944321
6/26/06,2916.985916
6/27/06,3178.31401
6/28/06,3457.299405
6/29/06,3602.089212
6/30/06,3467.893624
7/1/06,3224.223098
7/2/06,3058.244316
7/3/06,2969.957816
7/4/06,2909.923103
7/5/06,2998.209604
7/6/06,3047.650098
7/7/06,3174.782604
7/8/06,2991.146522
7/9/06,2807.510709
7/10/06,3139.468004
7/11/06,3188.908498
7/12/06,2881.671316
7/13/06,2652.126415
7/14/06,2524.993908
7/15/06,2390.79832
7/16/06,2228.351213
7/17/06,2087.092813
7/18/06,2005.86926
7/19/06,1924.645706
7/20/06,1829.296259
7/21/06,1811.638959
7/22/06,1899.925459
7/23/06,2069.435513
7/24/06,2256.603001
7/25/06,2309.574901
7/26/06,2288.386195
7/27/06,2277.791707
7/28/06,2249.540054
7/29/06,2171.847907
7/30/06,2097.687301
7/31/06,1942.303006
8/1/06,1677.443505
8/2/06,1536.185105
8/3/06,1433.772711
8/4/06,1380.800811
8/5/06,1331.360451
8/6/06,1260.731251
8/7/06,1253.668304
8/8/06,1310.17161
8/9/06,1384.332351
8/10/06,1500.870505
8/11/06,1829.296259
8/12/06,1765.730006
8/13/06,1589.157005
8/14/06,1451.430011
8/15/06,1416.115411
8/16/06,1409.052598
8/17/06,1366.675051
8/18/06,1338.423398
8/19/06,1345.486211
8/20/06,1349.017751
8/21/06,1352.549157
8/22/06,1373.737998
8/23/06,1469.087311
8/24/06,1437.304252
8/25/06,1349.017751
8/26/06,1296.045851
8/27/06,1292.51431
8/28/06,1285.451498
8/29/06,1313.703151
8/30/06,1585.625599
8/31/06,1808.107553
9/1/06,1507.933452
9/2/06,1366.675051
9/3/06,1313.703151
9/4/06,1288.982904
9/5/06,1292.51431
9/6/06,1306.640204
9/7/06,1317.234557
9/8/06,1310.17161
9/9/06,1299.577257
9/10/06,1317.234557
9/11/06,1264.262657
9/12/06,1232.479598
9/13/06,1257.19971
9/14/06,1313.703151
9/15/06,1239.54241
9/16/06,1168.91321
9/17/06,1098.284077
9/18/06,1052.375056
9/19/06,1041.780703
9/20/06,1045.312177
9/21/06,1041.780703
9/22/06,1027.654877
9/23/06,988.8088032
9/24/06,960.5571501
9/25/06,949.9627296
9/26/06,953.4942031
9/27/06,981.7458563
9/28/06,992.3402767
9/29/06,1006.466103
9/30/06,999.4031563
10/1/06,992.3402767
10/2/06,960.5571501
10/3/06,935.8369031
10/4/06,893.459356
10/5/06,865.2077028
10/6/06,851.0818762
10/7/06,851.0818762
10/8/06,822.8301557
10/9/06,794.5785026
10/10/06,776.9212025
10/11/06,762.795376
10/12/06,745.1380759
10/13/06,731.0122493
10/14/06,720.4178289
10/15/06,713.3549493
10/16/06,727.4807758
10/17/06,709.8234758
10/18/06,688.6347022
10/19/06,674.5088757
10/20/06,667.4459287
10/21/06,653.3201021
10/22/06,628.5998551
10/23/06,625.068449
10/24/06,618.005502
10/25/06,610.942555
10/26/06,603.8796754
10/27/06,614.4740285
10/28/06,614.4740285
10/29/06,565.0336018
10/30/06,490.8729281
10/31/06,406.1179013
11/1/06,384.9291278
11/2/06,406.1179013
11/3/06,448.4954147
11/4/06,515.5931752
11/5/06,554.4392151
11/6/06,561.5021284
11/7/06,572.0965488
11/8/06,575.6279549
11/9/06,561.5021284
11/10/06,550.9077753
11/11/06,557.9706886
11/12/06,540.3133885
11/13/06,522.6560884
11/14/06,490.8729281
11/15/06,494.4044016
11/16/06,494.4044016
11/17/06,455.558328
11/18/06,459.0898015
11/19/06,469.6841883
11/20/06,469.6841883
11/21/06,455.558328
11/22/06,448.4954147
11/23/06,441.4325014
11/24/06,427.3066749
11/25/06,334.0761184
11/26/06,289.9328683
11/27/06,287.8139775
11/28/06,302.2929918
11/29/06,325.9537429
11/30/06,377.8662145
12/1/06,409.6493748
12/2/06,423.7752014
12/3/06,420.2437279
12/4/06,434.3695882
12/5/06,455.558328
12/6/06,459.0898015
12/7/06,459.0898015
12/8/06,459.0898015
12/9/06,444.9639749
12/10/06,427.3066749
12/11/06,416.7122881
12/12/06,413.1808146
12/13/06,399.054988
12/14/06,391.9920747
12/15/06,388.4606013
12/16/06,377.8662145
12/17/06,332.3103817
12/18/06,329.4852164
12/19/06,377.8662145
12/20/06,370.8033012
12/21/06,377.8662145
12/22/06,381.397688
12/23/06,367.2718277
12/24/06,342.1984603
12/25/06,356.6774746
12/26/06,370.8033012
12/27/06,370.8033012
12/28/06,356.6774746
12/29/06,316.4188184
12/30/06,330.1915245
12/31/06,344.3173511
1/1/07,356.6774746
1/2/07,370.8033012
1/3/07,381.397688
1/4/07,377.8662145
1/5/07,363.7403879
1/6/07,370.8033012
1/7/07,374.3347747
1/8/07,374.3347747
1/9/07,374.3347747
1/10/07,377.8662145
1/11/07,345.0236593
1/12/07,319.5971378
1/13/07,331.6041072
1/14/07,340.7858776
1/15/07,333.7229644
1/16/07,345.7299338
1/17/07,353.1460012
1/18/07,331.6041072
1/19/07,337.2544378
1/20/07,345.3767797
1/21/07,329.4852164
1/22/07,333.0166899
1/23/07,330.544645
1/24/07,327.0132051
1/25/07,319.2439837
1/26/07,307.2370143
1/27/07,286.4013948
1/28/07,290.2860224
1/29/07,291.698605
1/30/07,300.174101
1/31/07,297.3489357
2/1/07,305.4712775
2/2/07,301.5866836
2/3/07,302.9992663
2/4/07,308.2964428
2/5/07,320.3034123
2/6/07,332.6635358
2/7/07,335.8418552
2/8/07,319.9502919
2/9/07,301.5866836
2/10/07,307.2370143
2/11/07,311.1216418
2/12/07,295.5831989
2/13/07,284.9888122
2/14/07,281.8105096
2/15/07,316.4188184
2/16/07,326.306897
2/17/07,317.831401
2/18/07,313.5936531
2/19/07,311.1216418
2/20/07,309.7090592
2/21/07,304.411849
2/22/07,297.7020897
2/23/07,293.1111877
2/24/07,302.2929918
2/25/07,321.7159949
2/26/07,325.2474684
2/27/07,321.3628745
2/28/07,310.4153337
3/1/07,307.2370143
3/2/07,309.3559051
3/3/07,317.831401
3/4/07,321.3628745
3/5/07,328.4257878
3/6/07,327.3663592
3/7/07,319.5971378
3/8/07,323.1285776
3/9/07,316.4188184
3/10/07,311.8279163
3/11/07,316.0656643
3/12/07,328.4257878
3/13/07,331.9572276
3/14/07,328.4257878
3/15/07,326.306897
3/16/07,346.7893624
3/17/07,347.8488246
3/18/07,349.9676818
3/19/07,350.3208358
3/20/07,363.7403879
3/21/07,350.6739899
3/22/07,341.4921858
3/23/07,341.8453399
3/24/07,349.9676818
3/25/07,353.1460012
3/26/07,356.6774746
3/27/07,353.1460012
3/28/07,353.1460012
3/29/07,349.9676818
3/30/07,349.6145277
3/31/07,351.0271103
4/1/07,349.9676818
4/2/07,334.4292725
4/3/07,317.478247
4/4/07,319.9502919
4/5/07,322.4223031
4/6/07,318.8908296
4/7/07,323.4817317
4/8/07,339.0201746
4/9/07,367.2718277
4/10/07,377.8662145
4/11/07,374.3347747
4/12/07,363.7403879
4/13/07,363.7403879
4/14/07,367.2718277
4/15/07,370.8033012
4/16/07,367.2718277
4/17/07,367.2718277
4/18/07,367.2718277
4/19/07,363.7403879
4/20/07,367.2718277
4/21/07,363.7403879
4/22/07,363.7403879
4/23/07,367.2718277
4/24/07,381.397688
4/25/07,402.5864278
4/26/07,416.7122881
4/27/07,423.7752014
4/28/07,452.0268882
4/29/07,515.5931752
4/30/07,515.5931752
5/1/07,501.4673149
5/2/07,522.6560884
5/3/07,603.8796754
5/4/07,674.5088757
5/5/07,646.2571552
5/6/07,618.005502
5/7/07,625.068449
5/8/07,723.9493024
5/9/07,1024.123403
5/10/07,1228.948057
5/11/07,1264.262657
5/12/07,1387.863758
5/13/07,1631.534552
5/14/07,1585.625599
5/15/07,1550.310999
5/16/07,1762.1986
5/17/07,2235.41416
5/18/07,2740.412915
5/19/07,3181.845416
5/20/07,3305.446517
5/21/07,2962.895004
5/22/07,2549.714021
5/23/07,2323.700795
5/24/07,2253.07146
5/25/07,2048.246807
5/26/07,1963.491713
5/27/07,2030.589507
5/28/07,2242.477107
5/29/07,2351.952314
5/30/07,2768.664703
5/31/07,3503.208224
6/1/07,4449.639615
6/2/07,5473.763018
6/3/07,6497.886421
6/4/07,7416.066024
6/5/07,8546.133228
6/6/07,9711.515032
6/7/07,10523.75083
6/8/07,9075.85223
6/9/07,7769.212025
6/10/07,6815.717822
6/11/07,6497.886421
6/12/07,5968.167419
6/13/07,5049.987816
6/14/07,4379.010414
6/15/07,3884.606013
6/16/07,3813.976812
6/17/07,4202.437414
6/18/07,4414.325014
6/19/07,4414.325014
6/20/07,4449.639615
6/21/07,5085.302417
6/22/07,5579.706818
6/23/07,5579.706818
6/24/07,5226.560817
6/25/07,4732.156415
6/26/07,4096.493613
6/27/07,3813.976812
6/28/07,3884.606013
6/29/07,4343.695814
6/30/07,5226.560817
7/1/07,4979.358616
7/2/07,4484.954215
7/3/07,4202.437414
7/4/07,4273.066614
7/5/07,4626.212615
7/6/07,5261.875417
7/7/07,5720.965219
7/8/07,5297.190017
7/9/07,4590.898015
7/10/07,4237.752014
7/11/07,3990.549813
7/12/07,4025.864413
7/13/07,4237.752014
7/14/07,4414.325014
7/15/07,4484.954215
7/16/07,4449.639615
7/17/07,4273.066614
7/18/07,4202.437414
7/19/07,4555.583415
7/20/07,4661.527215
7/21/07,4202.437414
7/22/07,3813.976812
7/23/07,3602.089212
7/24/07,3778.662212
7/25/07,3708.033012
7/26/07,3298.383705
7/27/07,3022.929716
7/28/07,2885.202722
7/29/07,2825.168009
7/30/07,2761.601621
7/31/07,2641.532196
8/1/07,2394.329996
8/2/07,2228.351213
8/3/07,2154.190607
8/4/07,2111.81306
8/5/07,2019.995154
8/6/07,1963.491713
8/7/07,1917.582759
8/8/07,2005.86926
8/9/07,2080.030001
8/10/07,2306.043495
8/11/07,2309.574901
8/12/07,1988.21196
8/13/07,1790.450253
8/14/07,1680.974912
8/15/07,1592.688411
8/16/07,1543.248052
8/17/07,1564.436758
8/18/07,1610.345711
8/19/07,1663.317612
8/20/07,1666.849152
8/21/07,1567.968299
8/22/07,1451.430011
8/23/07,1363.143511
8/24/07,1306.640204
8/25/07,1267.794198
8/26/07,1303.108798
8/27/07,1380.800811
8/28/07,1313.703151
8/29/07,1225.416651
8/30/07,1175.976157
8/31/07,1211.290757
9/1/07,1497.339099
9/2/07,1557.373811
9/3/07,1522.059211
9/4/07,1543.248052
9/5/07,1476.150258
9/6/07,1437.304252
9/7/07,1349.017751
9/8/07,1267.794198
9/9/07,1183.039104
9/10/07,1119.472851
9/11/07,1101.815551
9/12/07,1232.479598
9/13/07,1274.85701
9/14/07,1175.976157
9/15/07,1126.53573
9/16/07,1094.752604
9/17/07,1066.50095
9/18/07,1031.18635
9/19/07,999.4031563
9/20/07,960.5571501
9/21/07,932.3054296
9/22/07,928.7739561
9/23/07,939.3683765
9/24/07,921.7110765
9/25/07,886.3964764
9/26/07,868.7391763
9/27/07,847.5504028
9/28/07,844.0189293
9/29/07,939.3683765
9/30/07,904.0537764
10/1/07,868.7391763
10/2/07,854.6133497
10/3/07,868.7391763
10/4/07,844.0189293
10/5/07,822.8301557
10/6/07,805.1728557
10/7/07,787.5155556
10/8/07,780.452676
10/9/07,776.9212025
10/10/07,773.389729
10/11/07,787.5155556
10/12/07,780.452676
10/13/07,762.795376
10/14/07,748.6695494
10/15/07,738.0751289
10/16/07,731.0122493
10/17/07,727.4807758
10/18/07,713.3549493
10/19/07,706.2920023
10/20/07,709.8234758
10/21/07,695.6976492
10/22/07,685.1032288
10/23/07,688.6347022
10/24/07,716.8863554
10/25/07,826.3616292
10/26/07,762.795376
10/27/07,667.4459287
10/28/07,656.8515756
10/29/07,656.8515756
10/30/07,653.3201021
10/31/07,639.1942756
11/1/07,625.068449
11/2/07,610.942555
11/3/07,621.5369755
11/4/07,618.005502
11/5/07,614.4740285
11/6/07,600.348202
11/7/07,610.942555
11/8/07,596.8167285
11/9/07,596.8167285
11/10/07,586.2223754
11/11/07,565.0336018
11/12/07,568.5650753
11/13/07,575.6279549
11/14/07,561.5021284
11/15/07,540.3133885
11/16/07,550.9077753
11/17/07,540.3133885
11/18/07,529.7190017
11/19/07,452.0268882
11/20/07,377.8662145
11/21/07,331.9572276
11/22/07,325.9537429
11/23/07,339.373295
11/24/07,353.1460012
11/25/07,391.9920747
11/26/07,406.1179013
11/27/07,416.7122881
11/28/07,430.8381147
11/29/07,420.2437279
11/30/07,377.8662145
12/1/07,349.2614073
12/2/07,356.6774746
12/3/07,395.5235146
12/4/07,413.1808146
12/5/07,452.0268882
12/6/07,480.278575
12/7/07,455.558328
12/8/07,409.6493748
12/9/07,416.7122881
12/10/07,420.2437279
12/11/07,423.7752014
12/12/07,427.3066749
12/13/07,423.7752014
12/14/07,420.2437279
12/15/07,416.7122881
12/16/07,420.2437279
12/17/07,423.7752014
12/18/07,416.7122881
12/19/07,409.6493748
12/20/07,406.1179013
12/21/07,384.9291278
12/22/07,347.8488246
12/23/07,388.4606013
12/24/07,395.5235146
12/25/07,391.9920747
12/26/07,381.397688
12/27/07,370.8033012
12/28/07,353.1460012
12/29/07,349.6145277
12/30/07,348.9082532
12/31/07,347.4956705
1/1/08,332.6635358
1/2/08,327.0132051
1/3/08,342.9047685
1/4/08,348.9082532
1/5/08,349.2614073
1/6/08,344.3173511
1/7/08,340.4327572
1/8/08,343.611043
1/9/08,347.4956705
1/10/08,349.9676818
1/11/08,347.4956705
1/12/08,341.1390317
1/13/08,337.9607123
1/14/08,333.3698103
1/15/08,334.4292725
1/16/08,295.5831989
1/17/08,312.1810704
1/18/08,336.9012838
1/19/08,337.9607123
1/20/08,316.4188184
1/21/08,289.2265601
1/22/08,313.9468071
1/23/08,317.478247
1/24/08,314.6530816
1/25/08,321.7159949
1/26/08,330.1915245
1/27/08,314.2999276
1/28/08,299.4677928
1/29/08,291.3454509
1/30/08,298.4083642
1/31/08,303.7055745
2/1/08,303.7055745
2/2/08,306.8838602
2/3/08,305.1181571
2/4/08,300.5272551
2/5/08,302.2929918
2/6/08,304.411849
2/7/08,302.6461122
2/8/08,302.2929918
2/9/08,299.1146724
2/10/08,287.8139775
2/11/08,300.174101
2/12/08,305.4712775
2/13/08,309.7090592
2/14/08,304.765003
2/15/08,306.5307398
2/16/08,302.6461122
2/17/08,293.4643418
2/18/08,296.2895071
2/19/08,290.9922969
2/20/08,289.2265601
2/21/08,287.8139775
2/22/08,288.5202856
2/23/08,288.8734397
2/24/08,286.4013948
2/25/08,289.9328683
2/26/08,285.3419662
2/27/08,294.5237703
2/28/08,290.6391428
2/29/08,276.160179
3/1/08,278.2790529
3/2/08,272.2755682
3/3/08,265.5657922
3/4/08,272.9818596
3/5/08,258.5028789
3/6/08,265.5657922
3/7/08,274.7475963
3/8/08,267.3315289
3/9/08,260.6217529
3/10/08,263.0937641
3/11/08,262.7406269
3/12/08,261.3280442
3/13/08,253.9119768
3/14/08,250.3805202
3/15/08,256.7371422
3/16/08,258.5028789
3/17/08,258.5028789
3/18/08,256.7371422
3/19/08,255.6776968
3/20/08,259.2091702
3/21/08,265.5657922
3/22/08,263.4469182
3/23/08,257.0902962
3/24/08,262.0343355
3/25/08,249.6742289
3/26/08,250.7336574
3/27/08,250.7336574
3/28/08,253.2056855
3/29/08,257.7965876
3/30/08,252.4993942
3/31/08,247.2022008
4/1/08,250.7336574
4/2/08,261.3280442
4/3/08,265.2126549
4/4/08,269.4504029
4/5/08,271.5692769
4/6/08,272.2755682
4/7/08,274.041305
4/8/08,274.3944422
4/9/08,276.5133162
4/10/08,278.2790529
4/11/08,277.5727616
4/12/08,285.6951203
4/13/08,304.0586949
4/14/08,331.9572276
4/15/08,324.8943143
4/16/08,317.478247
4/17/08,312.8873449
4/18/08,322.4223031
4/19/08,304.765003
4/20/08,293.4643418
4/21/08,293.1111877
4/22/08,294.5237703
4/23/08,299.1146724
4/24/08,300.8804091
4/25/08,299.8209469
4/26/08,294.1706163
4/27/08,298.4083642
4/28/08,307.2370143
4/29/08,326.306897
4/30/08,336.5481297
5/1/08,330.897799
5/2/08,325.2474684
5/3/08,334.7823929
5/4/08,356.6774746
5/5/08,391.9920747
5/6/08,420.2437279
5/7/08,444.9639749
5/8/08,483.8100148
5/9/08,466.1527148
5/10/08,444.9639749
5/11/08,444.9639749
5/12/08,459.0898015
5/13/08,476.7471016
5/14/08,494.4044016
5/15/08,540.3133885
5/16/08,833.4245762
5/17/08,1221.88511
5/18/08,1786.918712
5/19/08,2659.189496
5/20/08,2659.189496
5/21/08,3506.739899
5/22/08,3436.110699
5/23/08,2902.860022
5/24/08,2602.685921
5/25/08,2832.230821
5/26/08,3005.272416
5/27/08,2698.035503
5/28/08,2712.161397
5/29/08,2948.76911
5/30/08,3287.789217
5/31/08,3460.830811
6/1/08,3813.976812
6/2/08,4202.437414
6/3/08,4661.527215
6/4/08,4732.156415
6/5/08,4838.100216
6/6/08,4873.414816
6/7/08,4343.695814
6/8/08,3778.662212
6/9/08,3407.858911
6/10/08,3146.530816
6/11/08,2984.08371
6/12/08,2733.350103
6/13/08,2751.007403
6/14/08,3128.873516
6/15/08,2909.923103
6/16/08,2828.699415
6/17/08,3001.74101
6/18/08,3174.782604
6/19/08,3104.153404
6/20/08,3026.461122
6/21/08,3178.31401
6/22/08,4237.752014
6/23/08,4802.785616
6/24/08,4484.954215
6/25/08,4379.010414
6/26/08,4131.808213
6/27/08,3672.718412
6/28/08,3672.718412
6/29/08,4167.122814
6/30/08,5120.617017
7/1/08,5756.279819
7/2/08,5650.336018
7/3/08,5332.504617
7/4/08,5261.875417
7/5/08,5403.133818
7/6/08,4908.729416
7/7/08,4449.639615
7/8/08,3813.976812
7/9/08,3323.103817
7/10/08,3354.887011
7/11/08,3531.460012
7/12/08,3047.650098
7/13/08,2729.818697
7/14/08,2690.972421
7/15/08,2701.566909
7/16/08,2606.217596
7/17/08,2436.707408
7/18/08,2411.987296
7/19/08,2348.420908
7/20/08,2235.41416
7/21/08,2253.07146
7/22/08,2433.176002
7/23/08,2722.755615
7/24/08,2991.146522
7/25/08,2712.161397
7/26/08,2510.868014
7/27/08,2567.371321
7/28/08,2634.469115
7/29/08,2454.364708
7/30/08,2334.295014
7/31/08,2193.036613
8/1/08,2016.463613
8/2/08,2041.18386
8/3/08,1843.422153
8/4/08,1716.289512
8/5/08,1635.065958
8/6/08,1610.345711
8/7/08,1638.597499
8/8/08,1723.352459
8/9/08,1917.582759
8/10/08,2390.79832
8/11/08,2210.693913
8/12/08,1903.457
8/13/08,1733.946812
8/14/08,1642.128905
8/15/08,1652.723258
8/16/08,1762.1986
8/17/08,1864.610859
8/18/08,1984.680553
8/19/08,2090.624354
8/20/08,2260.134407
8/21/08,2143.596254
8/22/08,2200.09956
8/23/08,1917.582759
8/24/08,1730.415406
8/25/08,1698.632212
8/26/08,1765.730006
8/27/08,1592.688411
8/28/08,1458.492958
8/29/08,1419.646952
8/30/08,2069.435513
8/31/08,2044.715401
9/1/08,1811.638959
9/2/08,1613.877252
9/3/08,1476.150258
9/4/08,1387.863758
9/5/08,1303.108798
9/6/08,1267.794198
9/7/08,1221.88511
9/8/08,1183.039104
9/9/08,1151.25591
9/10/08,1200.696404
9/11/08,1140.661557
9/12/08,1123.004257
9/13/08,1239.54241
9/14/08,1200.696404
9/15/08,1147.724504
9/16/08,1112.409904
9/17/08,1087.689657
9/18/08,1070.032357
9/19/08,1055.90653
9/20/08,1048.84365
9/21/08,1059.438003
9/22/08,1243.073951
9/23/08,1239.54241
9/24/08,1161.850398
9/25/08,1112.409904
9/26/08,1098.284077
9/27/08,1059.438003
9/28/08,1020.59193
9/29/08,985.2773297
9/30/08,957.0256766
10/1/08,935.8369031
10/2/08,921.7110765
10/3/08,928.7739561
10/4/08,964.0885562
10/5/08,981.7458563
10/6/08,1002.93463
10/7/08,985.2773297
10/8/08,978.2144501
10/9/08,918.179603
10/10/08,879.3335294
10/11/08,840.4874558
10/12/08,805.1728557
10/13/08,815.7672761
10/14/08,826.3616292
10/15/08,787.5155556
10/16/08,773.389729
10/17/08,769.8582556
10/18/08,872.2706498
10/19/08,847.5504028
10/20/08,798.1099761
10/21/08,783.9841495
10/22/08,741.6066024
10/23/08,745.1380759
10/24/08,713.3549493
10/25/08,709.8234758
10/26/08,639.1942756
10/27/08,625.068449
10/28/08,635.6628021
10/29/08,646.2571552
10/30/08,639.1942756
10/31/08,625.068449
11/1/08,625.068449
11/2/08,628.5998551
11/3/08,621.5369755
11/4/08,614.4740285
11/5/08,607.4111489
11/6/08,600.348202
11/7/08,596.8167285
11/8/08,600.348202
11/9/08,596.8167285
11/10/08,582.6909019
11/11/08,575.6279549
11/12/08,575.6279549
11/13/08,565.0336018
11/14/08,547.3763018
11/15/08,529.7190017
11/16/08,565.0336018
11/17/08,568.5650753
11/18/08,565.0336018
11/19/08,529.7190017
11/20/08,406.1179013
11/21/08,455.558328
11/22/08,459.0898015
11/23/08,441.4325014
11/24/08,399.054988
11/25/08,402.5864278
11/26/08,395.5235146
11/27/08,381.397688
11/28/08,356.6774746
11/29/08,420.2437279
11/30/08,459.0898015
12/1/08,476.7471016
12/2/08,476.7471016
12/3/08,409.6493748
12/4/08,314.2999276
12/5/08,347.4956705
12/6/08,430.8381147
12/7/08,466.1527148
12/8/08,466.1527148
12/9/08,455.558328
12/10/08,466.1527148
12/11/08,466.1527148
12/12/08,452.0268882
12/13/08,420.2437279
12/14/08,328.0726337
12/15/08,319.9502919
12/16/08,335.4887011
12/17/08,409.6493748
12/18/08,399.054988
12/19/08,388.4606013
12/20/08,363.7403879
12/21/08,363.7403879
12/22/08,381.397688
12/23/08,395.5235146
12/24/08,420.2437279
12/25/08,416.7122881
12/26/08,406.1179013
12/27/08,399.054988
12/28/08,406.1179013
12/29/08,409.6493748
12/30/08,399.054988
12/31/08,406.1179013
1/1/09,413.1808146
1/2/09,402.5864278
1/3/09,367.2718277
1/4/09,377.8662145
1/5/09,388.4606013
1/6/09,391.9920747
1/7/09,391.9920747
1/8/09,391.9920747
1/9/09,381.397688
1/10/09,377.8662145
1/11/09,374.3347747
1/12/09,367.2718277
1/13/09,360.2089144
1/14/09,349.6145277
1/15/09,340.0796032
1/16/09,328.4257878
1/17/09,323.8348857
1/18/09,324.1880398
1/19/09,321.3628745
1/20/09,322.7754572
1/21/09,317.831401
1/22/09,311.4747622
1/23/09,307.2370143
1/24/09,300.174101
1/25/09,289.5797142
1/26/09,282.5168009
1/27/09,300.174101
1/28/09,324.8943143
1/29/09,339.7264491
1/30/09,349.9676818
1/31/09,344.3173511
2/1/09,340.0796032
2/2/09,336.1950093
2/3/09,335.8418552
2/4/09,333.0166899
2/5/09,324.8943143
2/6/09,313.5936531
2/7/09,305.4712775
2/8/09,298.0552102
2/9/09,293.1111877
2/10/09,285.6951203
2/11/09,278.9853443
2/12/09,273.6881509
2/13/09,272.2755682
2/14/09,273.3349968
2/15/09,282.5168009
2/16/09,296.6426275
2/17/09,313.240499
2/18/09,310.7684877
2/19/09,310.4153337
2/20/09,306.8838602
2/21/09,301.2335296
2/22/09,301.9398377
2/23/09,304.765003
2/24/09,297.7020897
2/25/09,289.5797142
2/26/09,286.0482744
2/27/09,290.2860224
2/28/09,303.7055745
3/1/09,321.3628745
3/2/09,321.3628745
3/3/09,314.2999276
3/4/09,306.5307398
3/5/09,297.3489357
3/6/09,287.107703
3/7/09,278.9853443
3/8/09,275.4538876
3/9/09,271.9224142
3/10/09,270.1566942
3/11/09,274.3944422
3/12/09,300.174101
3/13/09,326.6600511
3/14/09,321.3628745
3/15/09,314.2999276
3/16/09,305.8244316
3/17/09,296.2895071
3/18/09,289.2265601
3/19/09,290.9922969
3/20/09,290.2860224
3/21/09,290.2860224
3/22/09,288.1671316
3/23/09,284.6356917
3/24/09,277.2196075
3/25/09,273.6881509
3/26/09,261.6811815
3/27/09,268.3909575
3/28/09,270.8629856
3/29/09,269.0972488
3/30/09,270.1566942
3/31/09,264.8595009
4/1/09,265.5657922
4/2/09,260.9748901
4/3/09,266.2720835
4/4/09,266.9783748
4/5/09,265.9189463
4/6/09,273.3349968
4/7/09,283.5762295
4/8/09,293.1111877
4/9/09,303.7055745
4/10/09,315.3593898
4/11/09,314.6530816
4/12/09,316.0656643
4/13/09,313.240499
4/14/09,307.5901683
4/15/09,300.5272551
4/16/09,296.6426275
4/17/09,303.3524204
4/18/09,307.9433224
4/19/09,307.9433224
4/20/09,309.7090592
4/21/09,331.6041072
4/22/09,353.1460012
4/23/09,349.6145277
4/24/09,345.0236593
4/25/09,337.9607123
4/26/09,334.7823929
4/27/09,321.0097204
4/28/09,310.7684877
4/29/09,302.9992663
4/30/09,303.3524204
5/1/09,304.0586949
5/2/09,308.6495969
5/3/09,339.373295
5/4/09,367.2718277
5/5/09,388.4606013
5/6/09,402.5864278
5/7/09,406.1179013
5/8/09,413.1808146
5/9/09,430.8381147
5/10/09,452.0268882
5/11/09,504.9987884
5/12/09,550.9077753
5/13/09,554.4392151
5/14/09,522.6560884
5/15/09,512.0617017
5/16/09,504.9987884
5/17/09,550.9077753
5/18/09,826.3616292
5/19/09,925.24255
5/20/09,942.89985
5/21/09,851.0818762
5/22/09,798.1099761
5/23/09,847.5504028
5/24/09,1020.59193
5/25/09,1264.262657
5/26/09,1451.430011
5/27/09,1592.688411
5/28/09,1620.940199
5/29/09,1850.4851
5/30/09,2881.671316
5/31/09,3467.893624
